feature,class
"[-1.6471960e+02  7.9683960e+01  2.5355005e+00  3.3269295e+01
 -5.8305788e+00  8.7249403e+00 -9.0259228e+00  8.2511292e+00
 -1.7902105e+01  1.0837961e+01 -1.6817453e+01  4.1552467e+00
 -8.4229155e+00  8.2416286e+00 -4.4063148e+00  2.9045851e+00
 -1.0892132e+01  1.6934189e+00 -5.5903583e+00 -4.9027717e-01
 -1.6890831e+00  1.4844080e+00 -3.8436790e+00  2.2410705e+00
 -1.5558766e+00 -1.1181865e+00  6.5600020e-01  1.2623000e-01
 -2.9954772e+00 -6.9719297e-01 -1.0665466e+00  6.2151283e-01
 -2.4939790e+00 -1.4143623e+00 -1.1264597e+00 -2.7646091e+00
 -4.6254506e+00 -8.8013697e-01 -8.7859637e-01 -1.7592574e+00]",male
"[-2.74029602e+02  1.12721466e+02  4.92961884e+00  4.33747902e+01
  6.65321732e+00  1.41899433e+01 -2.09882307e+00  8.01875019e+00
 -1.55531859e+00  7.40161753e+00 -2.92560291e+00  5.51114464e+00
 -2.82765388e+00  4.62519026e+00 -9.43390369e-01  8.46055508e-01
 -3.41519117e+00  1.79322600e+00  4.58090484e-01  1.29460168e+00
 -5.20386577e-01  1.38138449e+00 -2.42375183e+00 -1.86151278e+00
  1.14914250e+00  1.78080416e+00  2.70216823e-01  2.75872964e-02
  3.59728754e-01  3.20831060e-01  2.32848477e+00 -1.60811394e-02
  9.14849818e-01  9.58386421e-01 -1.64081120e+00 -8.79584074e-01
 -5.09892285e-01 -3.57941389e+00 -1.33092415e+00 -1.52953839e+00]",male
"[-3.34203247e+02  1.07897919e+02  1.72009039e+00  2.83070049e+01
 -5.22632694e+00 -1.43095760e+01 -1.59913044e+01 -1.25800295e+01
 -1.31658592e+01 -1.22227716e+01 -9.11958599e+00 -6.36383343e+00
 -1.22074547e+01 -5.33671236e+00  1.72463715e-01 -1.31891098e+01
 -3.49347758e+00 -6.42165375e+00 -8.87843227e+00 -1.12337255e+00
 -4.25829983e+00 -6.98547268e+00 -7.78568125e+00 -7.14141273e+00
 -3.74512815e+00 -2.31923223e+00 -3.25790095e+00 -3.84746695e+00
 -6.58430481e+00 -3.15382671e+00 -2.94397402e+00 -1.54282284e+00
  1.43788278e-01 -3.04084015e+00 -2.19342709e+00 -3.36514282e+00
 -3.48130369e+00 -3.14063221e-01  4.07216012e-01 -1.93429184e+00]",female
"[-2.7469629e+02  9.3331421e+01 -3.6865067e+00  4.8698444e+01
 -4.7216086e+00  6.0762539e+00 -5.6129801e-01 -4.8147659e+00
 -5.7007732e+00 -2.1742005e+00 -1.3471412e+01 -1.9091716e+00
 -2.2253497e-01  6.7006626e+00 -3.4298515e+00  4.9443774e+00
 -1.9862196e+00 -1.8935344e+00 -4.0487876e+00  2.3165600e+00
  3.2816224e+00 -5.3792024e-01  3.1931520e+00  1.6602394e-01
  1.8686895e+00  2.5437627e+00 -1.1463516e+00  2.0241783e+00
  4.0701866e+00  3.8005292e+00  3.1566544e+00  3.6573212e+00
  1.4774851e+00  5.2473912e+00  4.7898855e+00  6.6141443e+00
  4.8168688e+00  2.2436008e+00 -1.1057924e+00  2.0374608e+00]",female
"[-2.7478421e+02  5.5641872e+01 -2.1535772e+01  2.4833004e+01
 -1.4436429e+01 -9.4824839e+00 -1.4829915e+01 -3.6831412e+00
 -1.1513007e+01  6.1672549e+00 -1.6021082e+01  5.7097316e+00
 -1.5252299e+01 -1.3900424e+00 -1.0604820e+01 -2.0480751e-01
 -7.6087136e+00 -2.2908401e+00 -6.6759734e+00  1.9545171e+00
 -6.9775338e+00 -1.7249647e+00 -2.2421045e+00 -1.0306450e+00
 -3.9270396e+00 -1.3191876e-01 -1.0943286e+00 -1.1575800e+00
  3.2292035e+00  5.6836243e+00  5.4208779e+00  8.1008997e+00
  4.4774332e+00  6.4015894e+00  3.2994559e+00  1.5793304e+00
  8.1028558e-02  5.5388588e-01 -5.1410681e-01 -2.3513675e-01]",female
"[-3.2051450e+02  9.6810974e+01  1.2427229e+01  4.6498695e+01
  5.9055882e+00  5.7915235e+00 -1.6544739e+01 -1.3899441e+01
 -4.2627778e+00 -1.3955840e+00 -5.6081433e+00  6.6382756e+00
 -4.0926800e+00 -8.8407969e-01 -1.1933567e+01 -2.4378004e+00
 -6.2578697e+00 -6.8020803e-01 -3.6977119e+00 -3.8238702e+00
 -4.7150803e-01 -4.8230667e+00  5.4143724e+00 -1.2021019e+00
  3.6496875e+00  4.3553724e+00  4.3169513e+00  7.5823913e+00
  7.3970547e+00  9.1158361e+00  5.2011566e+00  8.5460262e+00
  2.3350410e+00  3.7523894e+00  1.1726543e+00  2.9038086e+00
 -7.9516858e-01  1.1510110e+00  7.9483368e-02  3.9704013e-01]",female
"[-2.8556079e+02  1.3136053e+02 -6.0901132e+00  5.2880146e+01
  2.6116767e+00  1.0467416e+01 -1.6889423e+01 -1.0994949e+01
 -3.1269045e+00  4.3926299e-01 -1.1128588e+00 -4.9541887e-02
  5.7401361e+00  1.8841250e-01 -8.2104194e-01 -1.1277657e+00
  4.9742069e+00 -4.4148288e+00  5.7668390e+00 -3.9998055e-01
 -2.7751973e+00 -1.4095849e+00 -8.2669783e+00  1.8932731e+00
 -4.4020934e+00 -6.1542690e-01 -5.8451533e-01 -5.8228250e+00
  1.7164660e-01  4.5992297e-01 -2.6230907e+00 -5.3009367e+00
 -1.5355586e+00  8.3794558e-01  2.2655939e-01  2.3189087e+00
  2.5675111e+00  4.3865352e+00  4.0634465e+00  3.2248578e+00]",female
"[-3.7808038e+02  8.7888847e+01  2.9590240e+01  3.8244659e+01
  2.1316860e+00  1.0848764e+01 -3.2112215e+00  8.3899240e+00
 -4.9112463e+00  7.6775136e+00 -2.5922797e+00  3.5029240e+00
 -8.0567522e+00  7.8571119e+00 -7.9493341e+00  2.3451321e+00
 -3.6628754e+00 -1.2365083e+00 -2.2203655e+00  7.7326991e-02
 -4.6075435e+00 -2.0625560e+00 -2.0215616e+00 -3.2698417e+00
 -2.5304914e+00  6.8276471e-01 -3.2303016e+00  6.6287208e-01
  8.0011046e-01  1.4081476e+00  1.7702329e+00  1.9184688e+00
  2.9626095e+00  3.6890578e+00  5.6026378e+00  6.3538790e+00
  5.1795454e+00  4.3164096e+00  2.0062354e+00  7.2303402e-01]",female
"[-2.5952756e+02  1.0666218e+02 -1.3674012e+01  5.3676723e+01
 -1.4525166e+01  1.7768539e+01 -2.0742569e+01  6.2969881e-01
 -1.1285353e+01 -8.0660257e+00 -3.3650997e+00 -9.3680706e+00
 -1.7778566e+00 -6.9880033e+00  1.3419377e+00 -1.4153114e+01
 -1.7531184e+00 -7.2179327e+00 -4.2127862e+00 -3.2515666e+00
 -8.8003855e+00 -6.1998439e+00 -5.5074201e+00 -4.7241932e-01
 -5.4152203e+00 -2.8521252e-01 -4.2050672e+00 -5.0760641e+00
 -5.0661807e+00 -7.2482171e+00 -5.8212466e+00 -4.0792298e+00
  8.5498877e-02  2.0837047e+00  3.4542308e+00  1.9017402e+00
  7.3508692e-01  1.9041114e-01 -1.0161095e+00 -1.5213296e+00]",female
"[-3.00865509e+02  8.76757202e+01 -3.02650428e+00  5.16701965e+01
 -1.07367115e+01  3.38021431e+01 -1.02996979e+01  5.22924376e+00
  3.71569371e+00 -8.42172623e+00 -8.72992325e+00 -6.59242725e+00
  4.97583961e+00 -1.13116217e+01 -2.22268224e+00 -1.96773851e+00
  1.62137032e+00 -1.14470215e+01 -4.22498751e+00  4.61376667e-01
 -9.26858807e+00 -7.33182144e+00 -4.10794830e+00 -8.17157030e-01
 -7.18918228e+00  7.04873800e-01 -1.41291749e+00 -4.33538771e+00
 -3.29426432e+00 -1.93120873e+00 -6.48877323e-01 -3.44153380e+00
 -2.97311234e+00 -4.72871453e-01 -3.03437233e+00 -2.64253902e+00
  2.38071084e+00 -4.11269140e+00  1.36103958e-01 -1.46374130e+00]",male
"[-3.57428223e+02  1.01558334e+02  2.34121227e+01  3.54620972e+01
  1.90821438e+01  2.55629373e+00  2.62346804e-01  6.95117760e+00
 -5.75065422e+00 -3.96063399e+00 -3.41451836e+00 -2.60076261e+00
 -4.63946104e+00 -2.03498697e+00 -2.51703644e+00 -3.94059014e+00
 -3.38692689e+00 -2.75917435e+00 -4.03523493e+00 -4.38086319e+00
 -3.51312613e+00 -4.64254665e+00 -2.52546716e+00 -1.46878406e-01
 -1.39619339e+00  2.58336753e-01  1.51819825e+00  3.00534129e+00
  3.62540174e+00  7.29588890e+00  6.17355680e+00  4.33762264e+00
  5.74230146e+00  2.83362389e+00  4.29992408e-01  7.10825801e-01
  1.10045755e+00 -6.46222413e-01 -7.29672849e-01 -1.16380787e+00]",female
"[-292.13824     121.16905       7.6060643     7.010946      0.5434697
   21.532259     -6.3512144     7.1446395   -12.31643      -1.9201808
   -6.044022      4.2440042    -1.400433      3.5951781    -5.382427
    6.0378942    -0.6066548     2.1240177    -6.7429276    -1.6257998
   -3.1099985     0.5016583    -5.285164      1.0117805     2.4271798
    3.3153796    -2.1713436     3.7751787     8.592965      2.6669588
    4.426979      5.8069267     7.4466066     2.7652698     6.275462
    4.1527066     4.4247847     3.2985039     4.6333556     0.49450865]",female
"[-2.65700226e+02  6.70863571e+01 -2.98303738e+01  3.87691765e+01
 -2.00934005e+00  2.33322506e+01 -2.24331226e+01 -9.21035647e-01
 -9.72372627e+00  8.87117195e+00 -1.31216478e+01  6.03169775e+00
  2.40892053e+00  5.77294350e+00 -1.00349369e+01  2.14904070e+00
 -5.56288671e+00  6.55393505e+00 -9.38706100e-01 -3.75682402e+00
 -6.31845474e+00  4.04278803e+00 -1.66231036e+00 -1.12070054e-01
  5.09677219e+00  2.22230721e+00 -1.30514157e+00  8.37870717e-01
 -3.16054082e+00  2.58711547e-01  1.37852275e+00 -3.40691423e+00
  1.13002300e+00  1.19981015e+00 -9.73923445e-01 -9.96254504e-01
 -8.28455031e-01 -2.76475859e+00 -1.33288372e+00 -1.03725100e+00]",male
"[-2.42174469e+02  1.23716095e+02 -2.57899971e+01  4.73768044e+01
 -1.55143661e+01  1.17770891e+01 -8.36104584e+00  9.67421246e+00
 -1.33219490e+01  4.14996910e+00  4.79658079e+00 -4.45936537e+00
  1.18647919e+01 -3.48755407e+00  1.83317065e-01 -8.60115886e-01
  4.63072348e+00 -3.33838344e-01  5.28118896e+00  1.92912340e+00
  3.19197917e+00 -1.49452734e+00 -8.76801395e+00 -1.37709606e+00
 -1.92394209e+00 -1.24855852e+00 -6.83991385e+00 -2.59116745e+00
 -6.59617329e+00 -5.49900150e+00 -1.60047269e+00 -6.21079028e-01
 -1.98979783e+00 -6.02054262e+00 -8.40171695e-01 -3.07496786e+00
 -3.09514070e+00 -2.57390904e+00 -5.93510103e+00 -4.01930332e+00]",male
"[-2.0316699e+02  1.1093003e+02  9.4062500e+00  1.2541786e+01
  1.7989979e+01  1.0937647e+01 -8.4482756e+00  1.0492862e+00
 -5.5361633e+00  6.3163394e-01 -9.6264896e+00  8.3536263e+00
 -5.5213242e+00 -2.6910746e-02 -7.0057673e+00 -6.3456964e-01
 -9.1566362e+00  1.7701759e+00 -8.8724422e+00 -1.3958822e+00
 -6.9522719e+00 -5.8892149e-01 -6.2346745e+00 -3.3427019e+00
 -1.1605697e+00  1.8455383e+00 -1.6850345e+00  6.5005165e-01
 -4.5045214e+00 -2.2752435e+00 -4.9963646e+00 -1.9461014e+00
 -6.8751516e+00 -2.0776105e+00 -6.2805228e+00 -2.9259806e+00
 -1.3075013e+00 -1.4444996e+00 -4.6014127e-01 -1.6202676e+00]",male
"[-3.0202908e+02  1.3227527e+02  6.0301018e+00  3.0862858e+01
  2.7213416e+00 -3.4473386e+00 -7.0301657e+00  1.6396011e+01
 -1.2311918e+01 -6.0814586e+00 -3.7898965e+00  2.2137706e+00
 -9.1602926e+00  7.4212646e+00 -3.5785408e+00  3.5579002e+00
 -3.0807954e-01  1.0883506e-01  1.6395568e+00 -8.8901788e-01
 -5.6195016e+00 -2.9672573e+00 -3.5656786e+00 -2.2541771e+00
 -4.3942577e-01 -5.3517013e+00 -3.7941451e+00 -3.8339512e+00
 -1.4273162e+00 -3.6046453e+00 -2.0274262e+00 -4.9419446e+00
 -5.1705394e+00 -6.4634962e+00 -4.8330531e+00 -3.5219514e+00
 -4.9171896e+00 -4.1409721e+00 -4.1300712e+00 -5.6513958e+00]",male
"[-3.1017316e+02  8.0036095e+01  1.1291131e+01  3.0912512e+01
  5.9098148e+00  1.3277580e+01 -2.5879252e+00  7.3553925e+00
 -1.4578612e+01  1.4921011e+01 -4.1348028e+00  4.6121292e+00
 -7.0903379e-01  1.1101159e+01 -1.6153392e+00  3.1235282e+00
 -2.1640649e+00  5.6314983e+00 -3.2131095e+00  1.2547797e+00
 -2.9489937e+00  5.1651627e-01  5.6597348e-02  4.9415603e+00
  2.7788291e+00  4.9596438e+00  2.3833702e+00  7.3805709e+00
  8.0452271e+00  9.4699430e+00  6.9853821e+00  9.9394770e+00
  7.1189852e+00  1.4740229e+00  1.4486154e+00  1.3685496e+00
  2.0301187e+00  2.7287245e-01 -5.0766486e-01 -2.4895260e+00]",female
"[-1.8819977e+02  4.6997894e+01 -4.8742397e+01  3.9399048e+01
 -4.0609684e+00 -5.8746805e+00 -8.6347920e-01  8.9915180e+00
 -1.6361280e+01  1.9675707e+01 -7.9009471e+00  6.9559317e+00
 -9.0952950e+00  1.1000807e+01 -9.8165131e+00  1.0502037e+01
 -3.1884837e+00  2.5235745e-01 -7.1568093e+00  5.1186047e+00
 -3.7905812e+00  3.1649630e+00 -7.7001438e+00  4.0129778e-01
 -2.8120189e+00  1.0429373e+00 -3.7800627e+00  2.1955671e+00
  1.9160575e+00  1.6904447e+00 -9.2172280e-02  5.0635962e+00
  4.8133941e+00  4.6247196e+00  8.2695808e+00  5.0044780e+00
  2.9340739e+00  4.5572691e+00  1.1063197e+00 -2.1287341e+00]",female
"[-3.63056763e+02  1.41402206e+02 -3.67944031e+01  2.46679745e+01
  1.70361996e+01 -1.97622335e+00 -1.03963537e+01 -8.97927761e+00
 -2.50549626e+00  6.20369244e+00  2.01933920e-01 -1.45918393e+00
  2.52720618e+00 -3.44101012e-01 -3.23701859e+00 -8.85866547e+00
 -1.26667345e+00 -2.86466146e+00 -1.01285152e+01 -7.68508720e+00
 -8.47706509e+00 -1.00231495e+01 -7.77278137e+00 -4.05288124e+00
 -5.54674149e+00 -5.34230232e+00 -2.46074462e+00 -1.01942320e+01
 -5.64238024e+00  1.67590201e+00 -1.33867824e+00  2.39198089e+00
  3.82540965e+00  5.22555733e+00  5.91045475e+00  2.27453136e+00
  2.37853575e+00  2.05911541e+00 -2.26987749e-01 -2.03261590e+00]",female
"[-2.87800262e+02  1.21827148e+02  8.82713413e+00  3.28209496e+01
  2.63255334e+00  1.57245607e+01 -5.99532747e+00  2.81365991e+00
 -1.00822687e+01  9.52503109e+00 -6.57613516e+00  6.69280291e+00
 -8.03862667e+00  2.23453689e+00  6.29073083e-01  1.81193995e+00
 -3.12879896e+00  2.00829458e+00  1.99411166e+00  9.56228614e-01
 -2.26552773e+00  8.21556449e-01 -1.11503768e+00 -2.70498872e+00
  1.88193768e-01  1.13194644e-01 -4.28337765e+00 -1.71407747e+00
  2.59014331e-02 -2.26682872e-01  6.43249333e-01 -1.49754298e+00
 -1.73519939e-01 -6.43124163e-01  9.31487918e-01 -2.02036929e+00
 -4.25352722e-01 -2.68735480e+00 -9.74561334e-01 -5.03376067e-01]",male
"[-3.1251443e+02  7.0857185e+01  1.2850971e+01  2.5234190e+01
 -5.3566508e+00 -2.2628710e+01 -2.6216307e+01 -2.5231309e+00
 -2.1697380e+01 -2.5767753e-01 -2.0376314e+01 -1.7153493e+00
 -1.5479406e+01 -2.6337192e+00 -7.5555840e+00 -4.6654291e+00
 -1.1085806e+01  4.5898657e+00 -1.5980941e+01  2.5792587e+00
 -9.0877037e+00 -6.3504572e+00 -8.5704384e+00 -6.4524078e+00
 -5.7444239e+00 -3.1929145e+00 -2.8767176e+00 -1.7832198e+00
 -2.7682190e+00  3.3396000e-01 -2.6139612e+00  1.4560268e+00
  7.1853691e-01  2.5145855e+00  3.9262612e+00  5.3932643e+00
  5.6739016e+00  6.7286181e+00  3.4461710e+00  5.6646614e+00]",female
"[-3.0522327e+02  1.0624473e+02  1.2802497e+01  3.1686882e+01
  2.2777294e+01  3.5868878e+00 -1.2876227e+01  1.2370075e+01
 -1.5901295e+01 -5.5053616e+00 -4.3075037e+00  4.1880341e+00
 -5.4115143e+00  1.2527688e+01 -7.6119690e+00  5.2419519e+00
  9.5236397e-01 -2.1797688e+00 -4.4736511e-01 -1.6724016e-01
 -2.5190227e+00 -1.9070170e+00  1.8174902e-01 -5.0643826e+00
 -6.8953168e-01  8.8514465e-01 -6.0227742e+00  5.9064090e-01
 -2.8213553e+00 -2.1265349e+00 -6.7694622e-01 -1.7171868e+00
 -2.7925813e+00  4.6964231e-01 -2.4011986e+00 -6.6824353e-01
 -2.1659098e+00  8.3454363e-02 -1.7033342e+00 -8.3702564e-01]",male
"[-2.91750000e+02  8.29181747e+01 -2.08345246e+00  1.62721329e+01
 -7.63159275e+00  1.48280525e+00 -2.52921505e+01 -7.37825680e+00
 -2.10455322e+01 -2.83498144e+00 -1.55772295e+01 -4.30690908e+00
 -8.13696671e+00 -1.02349186e+01 -1.15379047e+01  4.01718378e+00
 -1.51424608e+01 -2.66978097e+00 -6.22013283e+00 -2.00053382e+00
 -9.67912960e+00 -3.59067559e+00 -7.01758671e+00 -3.15897417e+00
 -5.61897612e+00 -1.77190650e+00 -3.50449061e+00 -1.69151410e-01
 -2.29899979e+00  1.24051428e+00 -3.35962415e+00 -6.79687262e-01
 -2.03764462e+00 -2.21581444e-01 -6.83770835e-01 -2.01417089e+00
  8.53607237e-01 -8.68129134e-02  3.75859082e-01 -1.11477864e+00]",male
"[-3.21022888e+02  1.00447212e+02 -5.80555010e+00  2.68830662e+01
  8.60443878e+00 -6.83729315e+00 -1.38157578e+01 -4.09430456e+00
 -1.88213425e+01 -9.56303978e+00 -2.60951443e+01 -9.86009693e+00
 -2.92265940e+00 -9.07060909e+00 -1.16126795e+01  4.28495646e+00
 -1.35005865e+01 -8.33840656e+00 -2.53207350e+00 -2.60869193e+00
 -8.03277969e+00 -4.31824350e+00 -6.38876581e+00 -5.93643665e+00
 -8.76627266e-01 -2.74980962e-01 -4.07343292e+00 -5.89999437e+00
 -1.07564688e+00  2.38632172e-01 -4.80508423e+00 -2.97416997e+00
 -4.13226700e+00 -3.37295938e+00 -3.76424074e+00 -1.92921475e-01
  3.98364812e-01 -6.70992899e+00 -1.59931862e+00 -5.26612759e-01]",male
"[-3.56559174e+02  1.00930145e+02  2.97677822e+01  3.92702713e+01
 -7.21642923e+00  5.38133144e+00 -6.07634783e+00 -3.57179224e-01
 -1.95111427e+01  4.52794075e+00 -1.02772408e+01  6.90385866e+00
 -1.04241104e+01 -6.42514277e+00 -1.00036049e+01  6.97712719e-01
  1.42084396e+00 -5.17449999e+00  1.82860041e+00 -4.72641563e+00
  1.18366241e+00  1.40313435e+00 -1.78614724e+00 -4.51178217e+00
  9.52375054e-01  4.01749432e-01 -4.63426590e+00 -4.54935455e+00
 -4.15300369e-01 -7.84183264e-01 -1.14326382e+00 -6.29927158e-01
 -1.70134294e+00 -4.47817504e-01 -3.84345460e+00  5.95077455e-01
  3.22903723e-01 -9.20047641e-01  1.49028146e+00  2.98389411e+00]",male
"[-3.47269440e+02  1.24144058e+02 -3.19155502e+00  3.97321625e+01
 -9.94860935e+00 -4.70678616e+00 -1.09586525e+01 -4.77335024e+00
 -1.10672741e+01  4.03304815e-01 -2.79835391e+00 -3.70756221e+00
 -3.82424951e+00 -4.42412138e+00  4.31849575e+00 -5.10942507e+00
  4.27477169e+00 -1.10333147e+01 -7.90114450e+00  2.47766519e+00
 -4.22430325e+00 -4.15426540e+00 -4.65900898e+00  9.57981825e-01
 -2.32981443e+00 -5.46296263e+00 -2.05202723e+00 -1.81662410e-01
 -4.33846331e+00 -4.67227983e+00 -1.20026839e+00 -2.91831803e+00
  7.31262267e-02  2.29343772e+00  1.22065818e+00  7.21169949e+00
  6.41912270e+00  3.60822511e+00  2.49198008e+00  1.40587747e+00]",female
"[-3.80423462e+02  1.08981735e+02  1.58177700e+01  1.99970760e+01
 -1.92454219e+00 -1.68838577e+01 -9.80255413e+00 -1.52567444e+01
 -2.54829388e+01 -5.76509094e+00 -1.69637890e+01 -6.39369345e+00
 -1.11508226e+01 -8.89905453e+00 -1.15920124e+01 -1.12059774e+01
 -7.35865545e+00 -6.46509075e+00 -8.42458725e+00 -5.16968775e+00
 -3.76296282e+00 -6.39152765e+00 -2.34378982e+00 -2.53502989e+00
 -1.18008685e+00 -1.36940670e+00 -2.40162325e+00  9.75895822e-01
  9.29643139e-02 -6.73092842e-01 -4.31423038e-01  9.12436903e-01
 -1.20058835e+00  1.01341963e+00  3.08199215e+00  2.42008352e+00
  3.28591084e+00 -7.40361452e-01  2.83984923e+00  1.48372328e+00]",female
"[-304.00705      68.99431       6.4192486    12.042078    -13.960692
   -1.7560905   -25.246565     -2.2808728   -33.04051       2.0441964
  -27.407373      3.5944924   -17.313173     -8.490671    -14.010442
   -5.693229    -11.05343      -5.273865    -14.359716     -2.0368385
   -8.094627     -1.7085775    -9.913572      3.7398956    -2.1953058
   -1.2396959    -3.017119      4.164133     -0.47967198   -6.4542937
    2.565515      5.150351      2.1410997     2.9444866     6.900676
    5.4291883     5.5988755     5.3724117     0.38875374    1.8333164 ]",female
"[-4.2693021e+02  4.6302628e+01  1.5580164e+01  3.7668114e+01
  1.2967391e+01  8.2858706e+00 -1.6826985e+00  6.4466691e+00
  5.9333119e+00  5.7281384e+00 -3.4388092e-01  6.8564830e+00
  5.0126605e+00  4.5813222e+00  6.4946971e+00  4.7394905e+00
  2.5555453e+00  4.6451073e+00  3.8391678e+00  3.9707906e+00
  2.8077657e+00  2.7898245e+00  3.5023053e+00  1.6814771e+00
  3.2415845e+00  4.0247803e+00  2.8007681e+00  3.0751467e+00
  3.6742623e+00  1.8524418e+00  2.6932499e+00  2.2625518e+00
  1.2138631e+00  1.7583883e+00  1.4805996e+00  9.4473428e-01
  6.9136089e-01  5.9176499e-01  8.3046985e-01  1.7984163e+00]",male
"[-394.6838       44.92098       3.6263926    30.792097    -16.82589
    5.086132    -35.96162      -5.956012    -11.024554    -16.638115
   -4.420915     -5.961798     -8.338457     -3.2513468   -13.229522
  -10.043729     -9.08182     -13.171338     -5.415265     -8.771303
   -4.5608306    -4.8449335    -0.60632265   -2.9611247     1.2458022
    1.3390375    -1.6903682     3.065266      1.2672052     0.8732451
    2.9368353     2.3721137     3.6759915     4.401215      5.2374983
    6.016982      4.4499407     5.5173993     4.0118523     0.9698819 ]",female
"[-285.37225      77.88267      -9.247887     30.283535    -15.49246
    1.1018704   -23.094376    -19.263426    -16.948195     -6.5864234
  -15.743652     -1.0255692   -12.221603     -6.1930656   -11.979447
   -2.383636    -18.415352     -5.489002    -10.508856     -4.1337495
   -6.564648     -9.159197     -9.612512      2.3237553    -6.283962
   -4.295874     -2.7337325    -1.899654     -1.2923772    -5.3089805
    0.7729654    -4.698412     -3.8545716    -2.074692     -3.4774463
   -2.219903     -3.1685884    -3.12892      -2.2199922    -0.72142226]",male
"[-3.1059280e+02  8.5528969e+01 -2.0532772e+01  4.2097965e+01
 -5.6554317e+00  5.0323343e+00 -8.4877577e+00 -1.7667583e+01
 -1.0121633e+01 -3.2545223e+00 -9.5058517e+00  3.1609392e+00
 -3.3182970e-01  2.0371211e-01 -7.4746761e+00 -5.5312476e+00
 -7.9084067e+00  3.4790528e+00  3.3779316e+00 -7.6080173e-01
 -5.0240717e+00  2.4231780e+00 -5.6912498e+00 -7.2851950e-01
 -5.6006384e+00 -2.6551530e+00 -8.7822927e-03 -1.8656585e+00
 -3.8094914e+00  1.1542871e+00  2.7743287e+00  8.4648860e-01
  2.2665911e+00  2.8298000e-01 -1.4984251e+00 -4.1453433e-01
 -2.6653163e+00 -7.5031781e-01 -3.2817575e-03  1.8232778e+00]",male
"[-3.1634055e+02  8.7857689e+01  1.6443676e+01  3.1734783e+01
 -3.8931949e+00  1.5718702e+01 -1.5021555e+01  1.2560468e+00
 -6.3567414e+00  7.8554869e-01 -5.1322536e+00  4.5718875e+00
 -1.1101329e+01  3.4773180e+00 -3.4265943e+00 -6.2939811e+00
 -5.5315347e+00 -8.0186760e-01 -4.5300527e+00 -5.0983744e+00
 -3.4255307e+00 -3.8693337e+00 -3.6898687e+00  3.3705083e-01
  6.9611019e-01  1.3405669e+00 -9.4829154e-01  1.3674882e-01
  4.6576377e-02  1.9576950e+00  1.9204689e+00  1.5307471e+00
  3.5787103e-01 -8.5759443e-01 -2.1048791e+00  3.2218304e-01
  1.1195275e+00  3.9129916e-01 -1.0698194e-01  1.5116124e+00]",male
"[-3.1481650e+02  9.3578957e+01  3.2259145e+00  5.0896736e+01
 -1.9599868e+00  8.3384438e+00 -3.7083442e+00  6.2232318e+00
 -1.1327527e+01  8.7108345e+00 -1.2415767e+01  4.5750914e+00
 -3.4815764e+00 -5.1187606e+00  1.4073787e+00 -9.4311655e-01
 -5.7652850e+00 -1.1695514e+00 -6.9325590e-01 -5.1715169e+00
  4.9146679e-01 -1.7300967e+00 -2.5398266e+00 -3.0919752e-01
 -2.7966719e+00 -1.7248782e+00 -1.5376203e+00 -2.8408861e+00
 -1.7537059e+00 -2.2797918e+00 -1.5065737e+00 -1.6448525e+00
 -3.2700665e-02 -2.8427300e+00 -3.9053798e-01 -5.7249451e-01
 -1.7125146e+00  2.3724984e-01 -1.6158615e+00 -9.7310543e-01]",male
"[-2.7343561e+02  9.1297569e+01 -3.2445412e+00  4.7308048e+01
  2.2762613e+00  6.7361155e+00  5.3528881e+00  7.0568562e+00
 -1.2241614e+01  1.0095676e+01 -9.3020067e+00  8.0274372e+00
 -1.8581135e+00  2.8706760e+00 -2.3089528e-02  6.9773922e+00
 -4.6754956e+00  5.1734920e+00  2.5358996e-01  2.0919247e+00
  7.8061146e-01 -1.4242003e+00 -3.4208016e+00 -1.2039473e+00
 -4.1185924e-01  5.0887954e-01  1.0847391e+00  1.6948361e+00
  3.4053383e+00  1.6367661e+00  1.2062309e-01 -2.7330530e-01
  2.4751148e+00 -6.1899590e-01  7.4797548e-02 -9.7689110e-01
 -1.4309143e+00 -3.6598015e+00  1.3125067e+00 -1.2881502e+00]",male
"[-3.3068726e+02  9.0722511e+01 -2.7680707e+00  6.4671066e+01
 -4.4624267e+00  1.4617306e+01 -1.8042693e+00  7.7821441e+00
 -8.0709705e+00  2.1606899e+01 -1.2501743e+01  1.2459292e+01
  3.3800373e+00 -2.6706765e+00  1.4462188e+01 -6.9668627e+00
  5.5281472e+00  2.5189643e+00  1.1384825e+00  2.3558152e+00
 -4.9315472e+00  3.7492692e+00 -3.8068545e+00 -1.2271810e+00
  5.4234953e+00 -1.8787351e+00  1.3958396e+00 -1.8559663e-01
  1.5650014e+00 -1.6418827e+00 -1.0246439e+00  1.6425471e+00
 -3.8041906e+00 -4.3551019e-01 -3.2647951e+00 -3.2715957e+00
 -1.0034263e+00 -6.4578609e+00  7.6171450e-02 -2.9157736e+00]",male
